tender_id,tender_title,department,procurement_authority,category,location,state,state_code,district,tender_date,closing_date,award_date,estimated_value,awarded_value,bidder_count,winning_vendor_id,winning_vendor_name,contract_id,contract_duration,expected_completion,actual_completion,completion_delay_days,payment_amount,status,intended_tier
TND-2026-04779,"Consultancy Services for Environmental Impact and GIS Master Planning, Pune",Power & Energy Transmission Board,Maharashtra Power & Energy Transmission Board,Consulting Services,"Pune, Maharashtra",Maharashtra,IN-MH,Pune,2026-01-07T00:00:00.000Z,2026-02-12T00:00:00.000Z,2026-03-10T00:00:00.000Z,1756453,1784922,5,V-1029,Arth Strategic Solutions,CNT-04779,322,2027-01-26T00:00:00.000Z,,0,1737093,In Progress,LOW
TND-2026-04780,"Annual Rate Contract for Secretariat Stationery and Printing Items, Madurai",Department of School Education,Tamil Nadu Department of School Education,Office Supplies,"Madurai, Tamil Nadu",Tamil Nadu,IN-TN,Madurai,2025-10-27T00:00:00.000Z,2025-12-07T00:00:00.000Z,2026-01-03T00:00:00.000Z,443343,443223,7,V-1032,Tricolor Paper & Stationery,CNT-04780,293,2026-10-23T00:00:00.000Z,,0,412869,In Progress,LOW
TND-2026-04781,"Widening and Strengthening of Major District Arterial Road, Thane",Water Resources & Irrigation Dept,Maharashtra Water Resources & Irrigation Dept,Road & Infrastructure,"Thane, Maharashtra",Maharashtra,IN-MH,Thane,2025-05-16T00:00:00.000Z,2025-06-13T00:00:00.000Z,2025-07-11T00:00:00.000Z,5173164,5098359,8,V-1017,Kaveri Civil Infrastructure,CNT-04781,326,2026-06-02T00:00:00.000Z,,0,5005840,In Progress,LOW
TND-2026-04782,"Supply of Ready Mix Concrete (M-30 Grade) for Infrastructure, Muzaffarpur",Water Resources & Irrigation Dept,Bihar Water Resources & Irrigation Dept,Construction Materials,"Muzaffarpur, Bihar",Bihar,IN-BR,Muzaffarpur,2025-05-11T00:00:00.000Z,2025-06-19T00:00:00.000Z,2025-07-07T00:00:00.000Z,3462943,3349542,6,V-1017,Kaveri Civil Infrastructure,CNT-04782,128,2025-11-12T00:00:00.000Z,,0,3200571,In Progress,LOW
TND-2026-04783,"Procurement of Advanced Life Support (ALS) Ambulance Vehicles, Bardhaman",Urban Transport Corporation,West Bengal Urban Transport Corporation,Vehicles,"Bardhaman, West Bengal",West Bengal,IN-WB,Bardhaman,2025-04-26T00:00:00.000Z,2025-05-21T00:00:00.000Z,2025-06-20T00:00:00.000Z,2426542,2545489,5,V-1038,Kalyan Heavy Machineries,CNT-04783,300,2026-04-16T00:00:00.000Z,,0,2514602,In Progress,LOW
TND-2026-04784,"Procurement of Police Patrol Utility Vehicles with GPS Equipment, Kalaburagi",Police Housing & Logistics Dept,Karnataka Police Housing & Logistics Dept,Vehicles,"Kalaburagi, Karnataka",Karnataka,IN-KA,Kalaburagi,2025-12-01T00:00:00.000Z,2026-01-03T00:00:00.000Z,2026-01-20T00:00:00.000Z,3600224,3537367,3,V-1027,Utkarsh Scientific Apparatus,CNT-04784,113,2026-05-13T00:00:00.000Z,2026-05-13T00:00:00.000Z,0,3227041,Completed,LOW
TND-2026-04785,"Preventive Maintenance of HT Substations and Generator Sets, New Delhi",Water Resources & Irrigation Dept,Delhi Water Resources & Irrigation Dept,Maintenance Services,"New Delhi, Delhi",Delhi,IN-DL,New Delhi,2025-04-24T00:00:00.000Z,2025-06-02T00:00:00.000Z,2025-06-25T00:00:00.000Z,1205136,1221362,5,V-1024,Kaushal Roadways Corp,CNT-04785,128,2025-10-31T00:00:00.000Z,,0,1085961,In Progress,LOW
TND-2026-04786,"Maintenance and Operation of Water Treatment and RO Filtration Plants, Murshidabad",Information Technology & e-Gov Directorate,West Bengal Information Technology & e-Gov Directorate,Maintenance Services,"Murshidabad, West Bengal",West Bengal,IN-WB,Murshidabad,2025-11-09T00:00:00.000Z,2025-12-05T00:00:00.000Z,2026-01-02T00:00:00.000Z,849066,844779,6,V-1025,Sujal Hydraulics & Water Tech,CNT-04786,241,2026-08-31T00:00:00.000Z,2026-08-31T00:00:00.000Z,0,768698,Completed,LOW
TND-2026-04787,"Supply of Portland Pozzolana Cement (PPC) for Municipal Works, South Delhi",Department of School Education,Delhi Department of School Education,Construction Materials,"South Delhi, Delhi",Delhi,IN-DL,South Delhi,2025-12-29T00:00:00.000Z,2026-01-23T00:00:00.000Z,2026-02-17T00:00:00.000Z,3027113,2891309,6,V-1039,Brahmaputra Engineering Works,CNT-04787,143,2026-07-10T00:00:00.000Z,2026-07-10T00:00:00.000Z,0,2955739,Completed,LOW
TND-2026-04788,"Construction of Bituminous Concrete Road with Drainage Culverts, Kanpur Nagar",Rural Development Authority,Uttar Pradesh Rural Development Authority,Road & Infrastructure,"Kanpur Nagar, Uttar Pradesh",Uttar Pradesh,IN-UP,Kanpur Nagar,2025-12-20T00:00:00.000Z,2026-01-10T00:00:00.000Z,2026-02-09T00:00:00.000Z,8359747,9540857,6,V-1008,Setu Engineering Works,CNT-04788,338,2027-01-13T00:00:00.000Z,,35,9022798,In Progress,MEDIUM
TND-2026-04789,"Annual Routine Maintenance of Municipal Asphalt Road Corridors, Dehradun",Municipal Administration Directorate,Uttarakhand Municipal Administration Directorate,Maintenance Services,"Dehradun, Uttarakhand",Uttarakhand,IN-UT,Dehradun,2025-10-29T00:00:00.000Z,2025-11-27T00:00:00.000Z,2025-12-25T00:00:00.000Z,527577,544419,4,V-1023,Unnati Medical Technologies,CNT-04789,163,2026-06-06T00:00:00.000Z,2026-06-06T00:00:00.000Z,0,522237,Completed,LOW
TND-2026-04790,"Bulk Procurement of Structural Steel Sections and Tubular Poles, Kanpur Nagar",Public Works Department,Uttar Pradesh Public Works Department,Construction Materials,"Kanpur Nagar, Uttar Pradesh",Uttar Pradesh,IN-UP,Kanpur Nagar,2025-12-08T00:00:00.000Z,2026-01-09T00:00:00.000Z,2026-01-26T00:00:00.000Z,2890287,3127204,5,V-1023,Unnati Medical Technologies,CNT-04790,115,2026-05-21T00:00:00.000Z,,0,2759996,In Progress,LOW
TND-2026-04791,"Comprehensive Annual Maintenance Contract (CAMC) for Hospital Chillers, Guntur",Water Resources & Irrigation Dept,Andhra Pradesh Water Resources & Irrigation Dept,Maintenance Services,"Guntur, Andhra Pradesh",Andhra Pradesh,IN-AP,Guntur,2025-04-05T00:00:00.000Z,2025-05-15T00:00:00.000Z,2025-06-13T00:00:00.000Z,1239960,1245995,4,V-1021,Vikas Power & Transformers,CNT-04791,313,2026-04-22T00:00:00.000Z,2026-04-22T00:00:00.000Z,0,1211231,Completed,LOW
TND-2026-04792,"Annual Routine Maintenance of Municipal Asphalt Road Corridors, Muzaffarpur",Urban Transport Corporation,Bihar Urban Transport Corporation,Maintenance Services,"Muzaffarpur, Bihar",Bihar,IN-BR,Muzaffarpur,2025-04-02T00:00:00.000Z,2025-05-17T00:00:00.000Z,2025-06-05T00:00:00.000Z,1133645,1064727,5,V-1025,Sujal Hydraulics & Water Tech,CNT-04792,163,2025-11-15T00:00:00.000Z,,15,1030290,In Progress,MEDIUM
TND-2026-04793,"Supply of Ready Mix Concrete (M-30 Grade) for Infrastructure, Lucknow",Water Resources & Irrigation Dept,Uttar Pradesh Water Resources & Irrigation Dept,Construction Materials,"Lucknow, Uttar Pradesh",Uttar Pradesh,IN-UP,Lucknow,2025-06-15T00:00:00.000Z,2025-07-08T00:00:00.000Z,2025-07-27T00:00:00.000Z,1799074,3655249,4,V-1036,Himalaya Road Network Corp,CNT-04793,293,2026-05-16T00:00:00.000Z,,12,3418609,In Progress,MEDIUM
TND-2026-04794,"Pavement Quality Concrete (PQC) Laying and Junction Improvement, Darbhanga",Water Resources & Irrigation Dept,Bihar Water Resources & Irrigation Dept,Road & Infrastructure,"Darbhanga, Bihar",Bihar,IN-BR,Darbhanga,2025-06-03T00:00:00.000Z,2025-07-07T00:00:00.000Z,2025-08-03T00:00:00.000Z,6107546,5604473,7,V-3091,V-3091 Civil Consortium,CNT-04794,241,2026-04-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,0,5337255,Completed,LOW
TND-2026-04795,"Supply and Commissioning of Enterprise Server Racks and UPS Units, Guwahati",Police Housing & Logistics Dept,Assam Police Housing & Logistics Dept,IT Equipment,"Guwahati, Assam",Assam,IN-AS,Guwahati,2025-12-14T00:00:00.000Z,2026-01-26T00:00:00.000Z,2026-02-13T00:00:00.000Z,1717956,1578225,8,V-1006,Kavach Security Solutions,CNT-04795,203,2026-09-04T00:00:00.000Z,2026-09-04T00:00:00.000Z,0,1478908,Completed,LOW
TND-2026-04796,"Bulk Procurement of Structural Steel Sections and Tubular Poles, Madurai",Department of School Education,Tamil Nadu Department of School Education,Construction Materials,"Madurai, Tamil Nadu",Tamil Nadu,IN-TN,Madurai,2025-10-08T00:00:00.000Z,2025-11-10T00:00:00.000Z,2025-11-25T00:00:00.000Z,3971963,3626671,3,V-1028,Nabh Telecom & Cabling,CNT-04796,219,2026-07-02T00:00:00.000Z,,0,3133885,In Progress,MEDIUM
TND-2026-04797,"Maintenance and Operation of Water Treatment and RO Filtration Plants, Varanasi",Health & Family Welfare Directorate,Uttar Pradesh Health & Family Welfare Directorate,Maintenance Services,"Varanasi, Uttar Pradesh",Uttar Pradesh,IN-UP,Varanasi,2025-09-23T00:00:00.000Z,2025-10-26T00:00:00.000Z,2025-11-23T00:00:00.000Z,1201950,1282981,5,V-1025,Sujal Hydraulics & Water Tech,CNT-04797,350,2026-11-08T00:00:00.000Z,,0,1198761,In Progress,HIGH
TND-2026-04798,"Third-Party Quality Assurance & Technical Audit Inspection Services, Raipur",Urban Transport Corporation,Chhattisgarh Urban Transport Corporation,Consulting Services,"Raipur, Chhattisgarh",Chhattisgarh,IN-CT,Raipur,2025-10-24T00:00:00.000Z,2025-12-01T00:00:00.000Z,2025-12-16T00:00:00.000Z,1424476,1903897,5,V-1039,Brahmaputra Engineering Works,CNT-04798,244,2026-08-17T00:00:00.000Z,2026-08-17T00:00:00.000Z,0,1794237,Completed,MEDIUM
TND-2026-04799,"Procurement of Interactive Smart Classroom Digital Panels, Thane",Police Housing & Logistics Dept,Maharashtra Police Housing & Logistics Dept,IT Equipment,"Thane, Maharashtra",Maharashtra,IN-MH,Thane,2025-10-16T00:00:00.000Z,2025-11-07T00:00:00.000Z,2025-12-05T00:00:00.000Z,1865783,1783089,4,V-1004,Pinnacle Medical Supplies,CNT-04799,113,2026-03-28T00:00:00.000Z,,0,1567583,In Progress,LOW
TND-2026-04800,"Pavement Quality Concrete (PQC) Laying and Junction Improvement, Murshidabad",Water Resources & Irrigation Dept,West Bengal Water Resources & Irrigation Dept,Road & Infrastructure,"Murshidabad, West Bengal",West Bengal,IN-WB,Murshidabad,2025-04-24T00:00:00.000Z,2025-05-20T00:00:00.000Z,2025-06-09T00:00:00.000Z,7375265,9287832,6,V-1017,Kaveri Civil Infrastructure,CNT-04800,193,2025-12-19T00:00:00.000Z,2025-12-19T00:00:00.000Z,0,8710276,Completed,MEDIUM
TND-2026-04801,"Consultancy Services for Environmental Impact and GIS Master Planning, Lucknow",Power & Energy Transmission Board,Uttar Pradesh Power & Energy Transmission Board,Consulting Services,"Lucknow, Uttar Pradesh",Uttar Pradesh,IN-UP,Lucknow,2026-01-03T00:00:00.000Z,2026-02-07T00:00:00.000Z,2026-03-01T00:00:00.000Z,1907422,1818125,4,V-1014,Vanguard Highway Builders,CNT-04801,290,2026-12-16T00:00:00.000Z,,0,1752534,In Progress,LOW
TND-2026-04802,"Procurement of Police Patrol Utility Vehicles with GPS Equipment, Nizamabad",Police Housing & Logistics Dept,Telangana Police Housing & Logistics Dept,Vehicles,"Nizamabad, Telangana",Telangana,IN-TG,Nizamabad,2025-08-06T00:00:00.000Z,2025-08-31T00:00:00.000Z,2025-09-27T00:00:00.000Z,5187370,5420018,4,V-1037,Paramount Data Networks,CNT-04802,318,2026-08-11T00:00:00.000Z,,0,5287406,In Progress,LOW
TND-2026-04803,"Supply and Commissioning of Enterprise Server Racks and UPS Units, Prayagraj",Department of School Education,Uttar Pradesh Department of School Education,IT Equipment,"Prayagraj, Uttar Pradesh",Uttar Pradesh,IN-UP,Prayagraj,2025-07-23T00:00:00.000Z,2025-08-16T00:00:00.000Z,2025-09-15T00:00:00.000Z,2606853,2453286,4,V-1000,Alpha Tech Solutions,CNT-04803,231,2026-05-04T00:00:00.000Z,,0,2286185,In Progress,LOW
TND-2026-04804,"Supply of Heavy Fire-Fighting Water Tender Trucks, Nashik",Municipal Administration Directorate,Maharashtra Municipal Administration Directorate,Vehicles,"Nashik, Maharashtra",Maharashtra,IN-MH,Nashik,2025-10-20T00:00:00.000Z,2025-11-17T00:00:00.000Z,2025-12-10T00:00:00.000Z,3855218,5430298,4,V-2187,V-2187 Logistics & Transport,CNT-04804,306,2026-10-12T00:00:00.000Z,,0,4927512,In Progress,HIGH
TND-2026-04805,"Procurement of High-Performance Desktop Workstations and Peripherals, Tiruchirappalli",Department of School Education,Tamil Nadu Department of School Education,IT Equipment,"Tiruchirappalli, Tamil Nadu",Tamil Nadu,IN-TN,Tiruchirappalli,2025-05-25T00:00:00.000Z,2025-07-08T00:00:00.000Z,2025-08-02T00:00:00.000Z,2185508,2237567,6,V-1042,V-1042 Enterprise Logistics,CNT-04805,222,2026-03-12T00:00:00.000Z,,0,2004803,In Progress,LOW
TND-2026-04806,"Installation of High-Mast Solar LED Lighting Systems in Urban Sectors, Ahmedabad",Power & Energy Transmission Board,Gujarat Power & Energy Transmission Board,Electrical Equipment,"Ahmedabad, Gujarat",Gujarat,IN-GJ,Ahmedabad,2025-11-01T00:00:00.000Z,2025-11-27T00:00:00.000Z,2025-12-15T00:00:00.000Z,2379777,2341745,6,V-1021,Vikas Power & Transformers,CNT-04806,211,2026-07-14T00:00:00.000Z,,0,2107353,In Progress,LOW
TND-2026-04807,"Bulk Procurement of Structural Steel Sections and Tubular Poles, Kozhikode",Department of School Education,Kerala Department of School Education,Construction Materials,"Kozhikode, Kerala",Kerala,IN-KL,Kozhikode,2026-01-03T00:00:00.000Z,2026-02-02T00:00:00.000Z,2026-02-17T00:00:00.000Z,2844016,4269964,6,V-1014,Vanguard Highway Builders,CNT-04807,262,2026-11-06T00:00:00.000Z,,0,4148554,In Progress,HIGH
TND-2026-04808,"Procurement of High-Performance Desktop Workstations and Peripherals, Gaya",Police Housing & Logistics Dept,Bihar Police Housing & Logistics Dept,IT Equipment,"Gaya, Bihar",Bihar,IN-BR,Gaya,2025-12-14T00:00:00.000Z,2026-01-18T00:00:00.000Z,2026-02-17T00:00:00.000Z,1594249,1553666,5,V-1023,Unnati Medical Technologies,CNT-04808,328,2027-01-11T00:00:00.000Z,,0,1559592,In Progress,LOW
TND-2026-04809,"Supply and Erection of 33/11 KV Power Distribution Transformers, Cuttack",Power & Energy Transmission Board,Odisha Power & Energy Transmission Board,Electrical Equipment,"Cuttack, Odisha",Odisha,IN-OR,Cuttack,2025-07-03T00:00:00.000Z,2025-08-16T00:00:00.000Z,2025-09-03T00:00:00.000Z,1789947,1813474,4,V-1011,Sankalp Facilities Management,CNT-04809,230,2026-04-21T00:00:00.000Z,2026-04-21T00:00:00.000Z,0,1673863,Completed,LOW
TND-2026-04810,"Supply of Electric Waste Collection Tipper Vehicles for Municipal Body, Rourkela",Police Housing & Logistics Dept,Odisha Police Housing & Logistics Dept,Vehicles,"Rourkela, Odisha",Odisha,IN-OR,Rourkela,2025-05-08T00:00:00.000Z,2025-06-18T00:00:00.000Z,2025-07-11T00:00:00.000Z,3045665,3087215,6,V-1038,Kalyan Heavy Machineries,CNT-04810,284,2026-04-21T00:00:00.000Z,,0,2940490,In Progress,LOW
TND-2026-04811,"Supply of Electric Waste Collection Tipper Vehicles for Municipal Body, Bardhaman",Municipal Administration Directorate,West Bengal Municipal Administration Directorate,Vehicles,"Bardhaman, West Bengal",West Bengal,IN-WB,Bardhaman,2025-05-15T00:00:00.000Z,2025-06-15T00:00:00.000Z,2025-07-10T00:00:00.000Z,3719744,3792153,4,V-1007,Garuda Fleet Dynamics,CNT-04811,102,2025-10-20T00:00:00.000Z,,0,3540631,In Progress,LOW
TND-2026-04812,"Bulk Procurement of Structural Steel Sections and Tubular Poles, Jodhpur",Rural Development Authority,Rajasthan Rural Development Authority,Construction Materials,"Jodhpur, Rajasthan",Rajasthan,IN-RJ,Jodhpur,2025-05-20T00:00:00.000Z,2025-06-30T00:00:00.000Z,2025-07-28T00:00:00.000Z,2365197,3512504,4,V-1024,Kaushal Roadways Corp,CNT-04812,203,2026-02-16T00:00:00.000Z,2026-02-16T00:00:00.000Z,0,3263333,Completed,MEDIUM
TND-2026-04813,"Supply of Portland Pozzolana Cement (PPC) for Municipal Works, Bhagalpur",Rural Development Authority,Bihar Rural Development Authority,Construction Materials,"Bhagalpur, Bihar",Bihar,IN-BR,Bhagalpur,2025-10-18T00:00:00.000Z,2025-12-01T00:00:00.000Z,2025-12-16T00:00:00.000Z,2304126,2393112,6,V-1001,Apex Infra Build Ltd,CNT-04813,143,2026-05-08T00:00:00.000Z,,0,2176670,In Progress,LOW
TND-2026-04814,"Maintenance and Operation of Water Treatment and RO Filtration Plants, Varanasi",Health & Family Welfare Directorate,Uttar Pradesh Health & Family Welfare Directorate,Maintenance Services,"Varanasi, Uttar Pradesh",Uttar Pradesh,IN-UP,Varanasi,2025-07-17T00:00:00.000Z,2025-08-23T00:00:00.000Z,2025-09-08T00:00:00.000Z,1011901,1488492,2,V-1013,Sanjeevani Diagnostic Equipment,CNT-04814,232,2026-04-28T00:00:00.000Z,,87,1755515,Delayed,CRITICAL
TND-2026-04815,"Bulk Supply of Administrative Paper Reams, Toners, and Consumables, Bardhaman",Department of School Education,West Bengal Department of School Education,Office Supplies,"Bardhaman, West Bengal",West Bengal,IN-WB,Bardhaman,2026-01-02T00:00:00.000Z,2026-01-30T00:00:00.000Z,2026-03-01T00:00:00.000Z,423635,404036,4,V-1015,CyberShield Systems,CNT-04815,146,2026-07-25T00:00:00.000Z,,0,378959,In Progress,LOW
TND-2026-04816,"Procurement of High-Performance Desktop Workstations and Peripherals, Darbhanga",Department of School Education,Bihar Department of School Education,IT Equipment,"Darbhanga, Bihar",Bihar,IN-BR,Darbhanga,2025-12-14T00:00:00.000Z,2026-01-27T00:00:00.000Z,2026-02-10T00:00:00.000Z,2078791,2446241,6,V-1018,Samarth Office Systems,CNT-04816,323,2026-12-30T00:00:00.000Z,,0,2295789,In Progress,HIGH
TND-2026-04817,"Supply of Electric Waste Collection Tipper Vehicles for Municipal Body, Ahmedabad",Municipal Administration Directorate,Gujarat Municipal Administration Directorate,Vehicles,"Ahmedabad, Gujarat",Gujarat,IN-GJ,Ahmedabad,2025-04-10T00:00:00.000Z,2025-05-23T00:00:00.000Z,2025-06-06T00:00:00.000Z,3623147,3773034,2,V-1007,Garuda Fleet Dynamics,CNT-04817,108,2025-09-22T00:00:00.000Z,,0,3447518,In Progress,LOW
TND-2026-04818,"Comprehensive Annual Maintenance Contract (CAMC) for Hospital Chillers, Belagavi",Urban Transport Corporation,Karnataka Urban Transport Corporation,Maintenance Services,"Belagavi, Karnataka",Karnataka,IN-KA,Belagavi,2025-11-30T00:00:00.000Z,2025-12-30T00:00:00.000Z,2026-01-29T00:00:00.000Z,1283912,1204789,6,V-1009,Drona Advisory Partners,CNT-04818,297,2026-11-22T00:00:00.000Z,,0,1141121,In Progress,LOW
TND-2026-04819,"Annual Routine Maintenance of Municipal Asphalt Road Corridors, Tirupati",Urban Transport Corporation,Andhra Pradesh Urban Transport Corporation,Maintenance Services,"Tirupati, Andhra Pradesh",Andhra Pradesh,IN-AP,Tirupati,2025-06-29T00:00:00.000Z,2025-07-30T00:00:00.000Z,2025-08-13T00:00:00.000Z,1103744,1160454,3,V-1023,Unnati Medical Technologies,CNT-04819,111,2025-12-02T00:00:00.000Z,,0,1104280,In Progress,LOW
TND-2026-04820,"Annual Rate Contract for Secretariat Stationery and Printing Items, Bardhaman",Department of School Education,West Bengal Department of School Education,Office Supplies,"Bardhaman, West Bengal",West Bengal,IN-WB,Bardhaman,2025-10-04T00:00:00.000Z,2025-11-05T00:00:00.000Z,2025-12-04T00:00:00.000Z,494205,511037,8,V-1023,Unnati Medical Technologies,CNT-04820,145,2026-04-28T00:00:00.000Z,,0,490610,In Progress,LOW
TND-2026-04821,"Annual Routine Maintenance of Municipal Asphalt Road Corridors, Vijayawada",Water Resources & Irrigation Dept,Andhra Pradesh Water Resources & Irrigation Dept,Maintenance Services,"Vijayawada, Andhra Pradesh",Andhra Pradesh,IN-AP,Vijayawada,2025-09-08T00:00:00.000Z,2025-10-16T00:00:00.000Z,2025-11-01T00:00:00.000Z,825095,814736,6,V-1020,Aarambh Infrastructure Group,CNT-04821,326,2026-09-23T00:00:00.000Z,2026-09-23T00:00:00.000Z,0,728069,Completed,LOW
TND-2026-04822,"Supply and Commissioning of Enterprise Server Racks and UPS Units, Murshidabad",Police Housing & Logistics Dept,West Bengal Police Housing & Logistics Dept,IT Equipment,"Murshidabad, West Bengal",West Bengal,IN-WB,Murshidabad,2025-07-05T00:00:00.000Z,2025-08-19T00:00:00.000Z,2025-09-03T00:00:00.000Z,2460128,2604735,4,V-1000,Alpha Tech Solutions,CNT-04822,227,2026-04-18T00:00:00.000Z,2026-04-18T00:00:00.000Z,0,2440290,Completed,LOW
TND-2026-04823,"Supply of Ready Mix Concrete (M-30 Grade) for Infrastructure, Rajkot",Police Housing & Logistics Dept,Gujarat Police Housing & Logistics Dept,Construction Materials,"Rajkot, Gujarat",Gujarat,IN-GJ,Rajkot,2026-01-12T00:00:00.000Z,2026-02-20T00:00:00.000Z,2026-03-19T00:00:00.000Z,4092959,3851683,6,V-1010,Nirman Materials Consortium,CNT-04823,202,2026-10-07T00:00:00.000Z,,0,3628597,In Progress,LOW
TND-2026-04824,"Comprehensive Annual Maintenance Contract (CAMC) for Hospital Chillers, Kalaburagi",Public Works Department,Karnataka Public Works Department,Maintenance Services,"Kalaburagi, Karnataka",Karnataka,IN-KA,Kalaburagi,2026-01-25T00:00:00.000Z,2026-02-15T00:00:00.000Z,2026-03-16T00:00:00.000Z,847564,772251,4,V-1026,Prerna Facility Services,CNT-04824,114,2026-07-08T00:00:00.000Z,,0,723463,In Progress,LOW
TND-2026-04825,"Preventive Maintenance of HT Substations and Generator Sets, Mumbai",Information Technology & e-Gov Directorate,Maharashtra Information Technology & e-Gov Directorate,Maintenance Services,"Mumbai, Maharashtra",Maharashtra,IN-MH,Mumbai,2026-01-15T00:00:00.000Z,2026-02-14T00:00:00.000Z,2026-03-09T00:00:00.000Z,978579,1059090,6,V-1002,Zenith Power Systems,CNT-04825,168,2026-08-24T00:00:00.000Z,2026-08-24T00:00:00.000Z,0,997309,Completed,LOW
TND-2026-04826,"Annual Routine Maintenance of Municipal Asphalt Road Corridors, Korba",Health & Family Welfare Directorate,Chhattisgarh Health & Family Welfare Directorate,Maintenance Services,"Korba, Chhattisgarh",Chhattisgarh,IN-CT,Korba,2025-09-12T00:00:00.000Z,2025-10-05T00:00:00.000Z,2025-10-26T00:00:00.000Z,840103,832798,5,V-1039,Brahmaputra Engineering Works,CNT-04826,220,2026-06-03T00:00:00.000Z,,3,796291,In Progress,LOW
