work_id,description,state,state_code,district,constituency,mp_name,agency,category,estimated_cost,sanctioned_amount,expenditure,utilization,cost_deviation,expected_days,actual_days,delayed,delay_days,sanction_date,expected_completion,actual_completion,status,duplicate_candidate,signals,primary_signal,risk_score,risk_tier
W-12823,"Drainage and sanitation improvement works, New Colony",Punjab,IN-PB,Amritsar,Amritsar (PC-31),Hon'ble MP — Amritsar PC,Aadhar Works Agency,Water & Sanitation,1469000,1619000,1112000,68.7,-2,321,321,False,0,2025-10-17T00:00:00.000Z,2026-09-03T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,28,LOW
W-12824,"Construction of indoor sports hall, New Colony",Maharashtra,IN-MH,Aurangabad,Aurangabad (PC-11),Hon'ble MP — Aurangabad PC,Meridian Infra Works,Sports,882000,923000,462000,50.1,-6,231,231,False,0,2026-01-03T00:00:00.000Z,2026-08-22T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,12,LOW
W-12825,"Installation of public address and CCTV system, Phase II",Telangana,IN-TG,Hyderabad,Hyderabad (PC-9),Hon'ble MP — Hyderabad PC,Arth Development Board,Other,328000,362000,216000,59.7,-43,305,305,False,0,2025-04-08T00:00:00.000Z,2026-02-07T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,24,LOW
W-12826,"Blacktopping of village approach road, Gram Panchayat",Rajasthan,IN-RJ,Jodhpur,Jodhpur (PC-33),Hon'ble MP — Jodhpur PC,Meridian Infra Works,Road Construction,1231000,1336000,1228000,91.9,-39,344,344,False,0,2025-10-14T00:00:00.000Z,2026-09-23T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,12,LOW
W-12827,"Construction of bus shelter and waiting shed, Zone 3",Gujarat,IN-GJ,Ahmedabad,Ahmedabad (PC-19),Hon'ble MP — Ahmedabad PC,Chetna Public Amenities Unit,Public Amenities,363000,434000,185000,42.6,-40,307,307,False,0,2025-04-30T00:00:00.000Z,2026-03-03T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,11,LOW
W-12828,"Construction of bus shelter and waiting shed, New Colony",Tamil Nadu,IN-TN,Coimbatore,Coimbatore (PC-2),Hon'ble MP — Coimbatore PC,Sankalp Rural Development Corp,Public Amenities,485000,590000,304000,51.5,-18,278,278,False,0,2025-04-01T00:00:00.000Z,2026-01-04T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,12,LOW
W-12829,"Construction of additional classrooms at Govt. School, Ward 4",Haryana,IN-HR,Faridabad,Faridabad (PC-30),Hon'ble MP — Faridabad PC,Arth Development Board,Education,422000,494000,205000,41.5,-44,327,327,False,0,2025-06-26T00:00:00.000Z,2026-05-19T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,20,LOW
W-12830,"Construction of ambulance shed and waiting hall, Gram Panchayat",Maharashtra,IN-MH,Nagpur,Nagpur (PC-17),Hon'ble MP — Nagpur PC,Sankalp Rural Development Corp,Health,1067000,1083000,385000,35.5,-25,250,250,False,0,2025-06-13T00:00:00.000Z,2026-02-18T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,27,LOW
W-12831,"Construction of overhead water tank, Phase II",Uttarakhand,IN-UT,Nainital,Nainital (PC-11),Hon'ble MP — Nainital PC,Disha Municipal Works,Water & Sanitation,1869000,1886000,1510000,80.1,14,342,425,True,83,2026-01-20T00:00:00.000Z,2026-12-28T00:00:00.000Z,,Delayed,False,Project delay,Project delay,56,MEDIUM
W-12832,"Construction of additional classrooms at Govt. School, Phase II",Bihar,IN-BR,Muzaffarpur,Muzaffarpur (PC-27),Hon'ble MP — Muzaffarpur PC,Nabh Infra Consortium,Education,696000,714000,395000,55.3,-20,245,245,False,0,2025-07-13T00:00:00.000Z,2026-03-15T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,25,LOW
W-12833,"Construction of indoor sports hall, Ward 4",Maharashtra,IN-MH,Pune,Pune (PC-35),Hon'ble MP — Pune PC,Pragati Construction Cell,Sports,727000,804000,711000,88.4,-18,245,245,False,0,2025-07-28T00:00:00.000Z,2026-03-30T00:00:00.000Z,,In Progress,False,Agency concentration; Compliance deviation,Agency concentration,58,MEDIUM
W-12834,"Development of public park and pathways, Sector 7",Gujarat,IN-GJ,Ahmedabad,Ahmedabad (PC-12),Hon'ble MP — Ahmedabad PC,Sujal Water Works Cell,Public Amenities,588000,614000,345000,56.2,-15,364,364,False,0,2026-01-16T00:00:00.000Z,2027-01-15T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,20,LOW
W-12835,"Boundary wall construction for school campus, Gram Panchayat",Madhya Pradesh,IN-MP,Indore,Indore (PC-29),Hon'ble MP — Indore PC,Arth Development Board,Education,642000,708000,618000,87.3,-20,299,299,False,0,2026-01-09T00:00:00.000Z,2026-11-04T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,22,LOW
W-12836,"Construction of bus shelter and waiting shed, Phase II",Rajasthan,IN-RJ,Jodhpur,Jodhpur (PC-36),Hon'ble MP — Jodhpur PC,Unnati Infra Solutions,Public Amenities,654000,725000,436000,60.1,1,319,319,False,0,2025-05-12T00:00:00.000Z,2026-03-27T00:00:00.000Z,,In Progress,False,Missing/invalid data,Missing/invalid data,47,MEDIUM
W-12837,"Construction of ambulance shed and waiting hall, Zone 3",Gujarat,IN-GJ,Bhavnagar,Bhavnagar (PC-18),Hon'ble MP — Bhavnagar PC,Meridian Infra Works,Health,717000,808000,410000,50.7,-44,289,289,False,0,2025-09-25T00:00:00.000Z,2026-07-11T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,23,LOW
W-12838,"Construction of CC road with side drains, Block B",Karnataka,IN-KA,Belagavi,Belagavi (PC-3),Hon'ble MP — Belagavi PC,Sahyog Development Trust,Road Construction,1869000,2258000,1347000,59.7,3,216,216,False,0,2025-11-01T00:00:00.000Z,2026-06-05T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,8,LOW
W-12839,"Drainage and sanitation improvement works, Zone 3",Maharashtra,IN-MH,Solapur,Solapur (PC-1),Hon'ble MP — Solapur PC,Disha Municipal Works,Water & Sanitation,874000,1015000,925000,91.1,-38,279,279,False,0,2025-12-10T00:00:00.000Z,2026-09-15T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,26,LOW
W-12840,"Miscellaneous local area development works, Ward 11",Odisha,IN-OR,Cuttack,Cuttack (PC-28),Hon'ble MP — Cuttack PC,Aarambh Engineering Board,Other,326000,376000,307000,81.6,-41,295,295,False,0,2026-01-07T00:00:00.000Z,2026-10-29T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,21,LOW
W-12841,"Widening and strengthening of internal roads, Sector 7",Maharashtra,IN-MH,Nashik,Nashik (PC-7),Hon'ble MP — Nashik PC,Unnati Infra Solutions,Road Construction,1197000,1338000,641000,47.9,-39,317,317,False,0,2025-07-21T00:00:00.000Z,2026-06-03T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,21,LOW
W-12842,"Provision of smart-classroom and furniture setup, Phase II",Punjab,IN-PB,Patiala,Patiala (PC-37),Hon'ble MP — Patiala PC,Vikas Engineering Corp,Education,480000,509000,198000,38.9,-43,292,292,False,0,2025-06-25T00:00:00.000Z,2026-04-13T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,9,LOW
W-12843,"Development of public park and pathways, Ward 4",West Bengal,IN-WB,Howrah,Howrah (PC-34),Hon'ble MP — Howrah PC,Kaushal Construction Division,Public Amenities,601000,703000,584000,83.1,-2,264,264,False,0,2025-10-08T00:00:00.000Z,2026-06-29T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,12,LOW
W-12844,"Provision of mobility van for local body, Gram Panchayat",Karnataka,IN-KA,Mysuru,Mysuru (PC-37),Hon'ble MP — Mysuru PC,Gramin Vikas Nigam,Other,497000,531000,356000,67,-17,299,299,False,0,2025-12-02T00:00:00.000Z,2026-09-27T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,21,LOW
W-12845,"Development of public park and pathways, Ward 11",Madhya Pradesh,IN-MP,Gwalior,Gwalior (PC-28),Hon'ble MP — Gwalior PC,Utkarsh Rural Agency,Public Amenities,531000,606000,475000,78.4,-16,330,330,False,0,2025-06-21T00:00:00.000Z,2026-05-17T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,33,MEDIUM
W-12846,"Construction of community hall / bhavan, Sector 7",Bihar,IN-BR,Muzaffarpur,Muzaffarpur (PC-5),Hon'ble MP — Muzaffarpur PC,Prerna Civil Works Unit,Community Infrastructure,1110000,1245000,1063000,85.4,-34,357,357,False,0,2025-09-10T00:00:00.000Z,2026-09-02T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,11,LOW
W-12847,"Construction of community health sub-centre, Ward 11",Gujarat,IN-GJ,Rajkot,Rajkot (PC-31),Hon'ble MP — Rajkot PC,Vikas Engineering Corp,Health,1371000,1582000,910000,57.5,9,265,265,False,0,2025-09-16T00:00:00.000Z,2026-06-08T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,32,MEDIUM
W-12848,"Construction of bus shelter and waiting shed, Block B",Haryana,IN-HR,Gurugram,Gurugram (PC-36),Hon'ble MP — Gurugram PC,Sankalp Rural Development Corp,Public Amenities,439000,464000,362000,78,-36,351,351,False,0,2025-08-21T00:00:00.000Z,2026-08-07T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,26,LOW
W-12849,"Construction of crematorium shed and pathway, Zone 3",Chhattisgarh,IN-CT,Korba,Korba (PC-6),Hon'ble MP — Korba PC,Nirman Urban Works Agency,Other,491000,498000,452000,90.8,-22,326,326,False,0,2025-04-09T00:00:00.000Z,2026-03-01T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,13,LOW
W-12850,"Construction of ambulance shed and waiting hall, New Colony",Maharashtra,IN-MH,Nagpur,Nagpur (PC-27),Hon'ble MP — Nagpur PC,Unnati Infra Solutions,Health,1194000,1442000,741000,51.4,-1,244,244,False,0,2025-10-26T00:00:00.000Z,2026-06-27T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,9,LOW
W-12851,"Construction of RCC culvert and link road, Phase II",Kerala,IN-KL,Thrissur,Thrissur (PC-28),Hon'ble MP — Thrissur PC,Vikas Engineering Corp,Road Construction,1267000,1264000,475000,37.6,-43,352,352,False,0,2025-05-23T00:00:00.000Z,2026-05-10T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,19,LOW
W-12852,"Construction of common facility centre, Sector 7",Uttar Pradesh,IN-UP,Prayagraj,Prayagraj (PC-24),Hon'ble MP — Prayagraj PC,Sujal Water Works Cell,Community Infrastructure,3070000,3187000,5309000,166.6,68,267,367,True,100,2026-01-25T00:00:00.000Z,2026-10-19T00:00:00.000Z,,Stalled,False,Cost anomaly; Expenditure anomaly; Project delay; Progress mismatch,Cost anomaly,89,CRITICAL
W-12853,"Construction of community health sub-centre, Zone 3",Madhya Pradesh,IN-MP,Gwalior,Gwalior (PC-9),Hon'ble MP — Gwalior PC,Setu Public Works Division,Health,923000,1122000,931000,83,-23,322,322,False,0,2025-06-05T00:00:00.000Z,2026-04-23T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,15,LOW
W-12854,"Construction of indoor sports hall, Ward 4",Kerala,IN-KL,Ernakulam,Ernakulam (PC-32),Hon'ble MP — Ernakulam PC,Disha Municipal Works,Sports,991000,1131000,987000,87.3,15,263,263,False,0,2025-07-24T00:00:00.000Z,2026-04-13T00:00:00.000Z,,In Progress,False,Compliance deviation,Compliance deviation,30,MEDIUM
W-12855,"Laying of piped water supply network, New Colony",Uttar Pradesh,IN-UP,Lucknow,Lucknow (PC-35),Hon'ble MP — Lucknow PC,Sujal Water Works Cell,Water & Sanitation,1488000,1538000,940000,61.1,-7,227,227,False,0,2025-10-22T00:00:00.000Z,2026-06-06T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,11,LOW
W-12856,"Construction of public toilet block, Sector 7",Punjab,IN-PB,Patiala,Patiala (PC-34),Hon'ble MP — Patiala PC,Vikas Engineering Corp,Public Amenities,446000,444000,166000,37.4,-38,234,234,False,0,2025-06-13T00:00:00.000Z,2026-02-02T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,26,LOW
W-12857,"Construction of RCC culvert and link road, Phase II",Rajasthan,IN-RJ,Kota,Kota (PC-8),Hon'ble MP — Kota PC,Sahyog Development Trust,Road Construction,1351000,1591000,613000,38.5,-28,213,213,False,0,2026-01-05T00:00:00.000Z,2026-08-06T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,21,LOW
W-12858,"Drainage and sanitation improvement works, Ward 4",Gujarat,IN-GJ,Vadodara,Vadodara (PC-31),Hon'ble MP — Vadodara PC,Prerna Civil Works Unit,Water & Sanitation,900000,1015000,499000,49.2,-38,278,278,False,0,2026-01-26T00:00:00.000Z,2026-10-31T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,26,LOW
W-12859,"Construction of RCC culvert and link road, Zone 3",West Bengal,IN-WB,Murshidabad,Murshidabad (PC-25),Hon'ble MP — Murshidabad PC,Disha Municipal Works,Road Construction,1521000,1852000,825000,44.5,-16,301,301,False,0,2025-06-28T00:00:00.000Z,2026-04-25T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,9,LOW
W-12860,"Development of multipurpose sports ground, Phase II",Assam,IN-AS,Guwahati,Guwahati (PC-1),Hon'ble MP — Guwahati PC,Prerna Civil Works Unit,Sports,693000,825000,713000,86.4,-16,318,318,False,0,2025-11-14T00:00:00.000Z,2026-09-28T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,23,LOW
W-12861,"Blacktopping of village approach road, Zone 3",Uttar Pradesh,IN-UP,Kanpur Nagar,Kanpur Nagar (PC-11),Hon'ble MP — Kanpur Nagar PC,Meridian Infra Works,Road Construction,1903000,2304000,1136000,49.3,5,230,230,False,0,2026-01-05T00:00:00.000Z,2026-08-23T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,25,LOW
W-12862,"Boundary wall construction for school campus, Zone 3",Rajasthan,IN-RJ,Jaipur,Jaipur (PC-39),Hon'ble MP — Jaipur PC,Aarambh Engineering Board,Education,480000,557000,218000,39.1,-37,220,220,False,0,2026-01-26T00:00:00.000Z,2026-09-03T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,24,LOW
W-12863,"Installation of community RO water plant, Ward 4",Maharashtra,IN-MH,Nagpur,Nagpur (PC-11),Hon'ble MP — Nagpur PC,Setu Public Works Division,Water & Sanitation,1408000,1606000,1019000,63.4,-3,286,286,False,0,2025-12-19T00:00:00.000Z,2026-10-01T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,26,LOW
W-12864,"Construction of crematorium shed and pathway, Ward 11",Gujarat,IN-GJ,Surat,Surat (PC-1),Hon'ble MP — Surat PC,Meridian Infra Works,Other,398000,408000,222000,54.4,-36,263,263,False,0,2025-07-05T00:00:00.000Z,2026-03-25T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,27,LOW
W-12865,"Construction of open gym and sports facility, Phase II",Kerala,IN-KL,Thrissur,Thrissur (PC-3),Hon'ble MP — Thrissur PC,Pragati Construction Cell,Sports,524000,556000,419000,75.4,-43,242,242,False,0,2025-05-22T00:00:00.000Z,2026-01-19T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,21,LOW
W-12866,"Construction of additional classrooms at Govt. School, Block B",Karnataka,IN-KA,Belagavi,Belagavi (PC-26),Hon'ble MP — Belagavi PC,Meridian Infra Works,Education,557000,630000,445000,70.6,-29,271,271,False,0,2025-12-05T00:00:00.000Z,2026-09-02T00:00:00.000Z,,In Progress,False,Missing/invalid data,Missing/invalid data,23,LOW
W-12867,"Provision of mobility van for local body, Sector 7",Telangana,IN-TG,Karimnagar,Karimnagar (PC-13),Hon'ble MP — Karimnagar PC,Kaushal Construction Division,Other,633000,667000,536000,80.4,4,237,237,False,0,2025-07-07T00:00:00.000Z,2026-03-01T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,20,LOW
W-12868,"Construction of community hall / bhavan, Block B",West Bengal,IN-WB,Howrah,Howrah (PC-32),Hon'ble MP — Howrah PC,Sahyog Development Trust,Community Infrastructure,1173000,1396000,619000,44.3,-27,352,352,False,0,2025-07-05T00:00:00.000Z,2026-06-22T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,25,LOW
W-12869,"Widening and strengthening of internal roads, New Colony",Maharashtra,IN-MH,Aurangabad,Aurangabad (PC-33),Hon'ble MP — Aurangabad PC,Aarambh Engineering Board,Road Construction,1834000,2181000,2011000,92.2,-1,260,260,False,0,2025-04-17T00:00:00.000Z,2026-01-02T00:00:00.000Z,2026-01-02T00:00:00.000Z,Completed,False,Within expected pattern,Within expected pattern,6,LOW
W-12870,"Boundary wall construction for school campus, Phase II",Bihar,IN-BR,Patna,Patna (PC-34),Hon'ble MP — Patna PC,Disha Municipal Works,Education,702000,754000,325000,43.1,-15,295,295,False,0,2025-05-22T00:00:00.000Z,2026-03-13T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,26,LOW
W-12871,"Construction of indoor sports hall, New Colony",Karnataka,IN-KA,Bengaluru Urban,Bengaluru Urban (PC-20),Hon'ble MP — Bengaluru Urban PC,Sujal Water Works Cell,Sports,958000,977000,656000,67.1,0,316,316,False,0,2025-08-25T00:00:00.000Z,2026-07-07T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,16,LOW
W-12872,"Construction of public toilet block, Ward 4",Andhra Pradesh,IN-AP,Tirupati,Tirupati (PC-26),Hon'ble MP — Tirupati PC,Vikas Engineering Corp,Public Amenities,639000,682000,341000,50,-5,217,217,False,0,2025-06-01T00:00:00.000Z,2026-01-04T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,17,LOW
W-12873,"Installation of solar street lighting, Block B",Maharashtra,IN-MH,Nashik,Nashik (PC-23),Hon'ble MP — Nashik PC,Utkarsh Rural Agency,Public Amenities,523000,541000,488000,90.2,-25,359,359,False,0,2025-10-09T00:00:00.000Z,2026-10-03T00:00:00.000Z,,In Progress,False,Missing/invalid data,Missing/invalid data,17,LOW
W-12874,"Installation of community RO water plant, Ward 4",Tamil Nadu,IN-TN,Chennai,Chennai (PC-22),Hon'ble MP — Chennai PC,Samruddhi Infra Board,Water & Sanitation,1218000,1214000,1108000,91.3,-26,273,273,False,0,2025-08-07T00:00:00.000Z,2026-05-07T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,26,LOW
W-12875,"Construction of public toilet block, Gram Panchayat",Tamil Nadu,IN-TN,Tiruchirappalli,Tiruchirappalli (PC-22),Hon'ble MP — Tiruchirappalli PC,Samruddhi Infra Board,Public Amenities,440000,494000,387000,78.3,-31,274,274,False,0,2026-01-02T00:00:00.000Z,2026-10-03T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,11,LOW
W-12876,"Provision of smart-classroom and furniture setup, Phase II",Rajasthan,IN-RJ,Udaipur,Udaipur (PC-35),Hon'ble MP — Udaipur PC,Nirman Urban Works Agency,Education,771000,922000,609000,66.1,4,302,302,False,0,2025-08-08T00:00:00.000Z,2026-06-06T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,17,LOW
W-12877,"Construction of ambulance shed and waiting hall, Sector 7",Karnataka,IN-KA,Bengaluru Urban,Bengaluru Urban (PC-28),Hon'ble MP — Bengaluru Urban PC,Gramin Vikas Nigam,Health,1339000,1425000,521000,36.6,-2,286,286,False,0,2025-09-19T00:00:00.000Z,2026-07-02T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,25,LOW
W-12878,"Construction of public toilet block, Zone 3",Maharashtra,IN-MH,Thane,Thane (PC-36),Hon'ble MP — Thane PC,Samruddhi Infra Board,Public Amenities,437000,468000,181000,38.7,-35,318,318,False,0,2025-11-02T00:00:00.000Z,2026-09-16T00:00:00.000Z,,In Progress,False,Within expected pattern,Within expected pattern,12,LOW
